symbol,model_features,train_size,feature_size,train_score,test_score,oot_score,is_oot_stable,unstable_oot_features
LOGI,Close | Cumulative_Returns | Square_Root_Close | Moving_Average_3 | Log_Close | Moving_Average_5 | EMA | Short_EMA | Close_Inverse | Rolling_Mean | Moving_Average_10 | Moving_Average_15 | Upper_Band | Lower_Band | Long_EMA | Expanding_Mean,199,16,0.1107470166253101,4.077004561153781,8.059582797945735,True,[]
AMAT,Close | Cumulative_Returns | Square_Root_Close | Moving_Average_3 | Log_Close | Moving_Average_5 | EMA | Short_EMA | Upper_Band | Close_Inverse | Rolling_Mean | Moving_Average_10 | Moving_Average_15 | Long_EMA | Lower_Band | Expanding_Mean,199,16,2.202078590735493,2.069479920925883,6.051888472592334,True,[]
VLYPP,Cumulative_Returns | Close | Square_Root_Close | Log_Close | Moving_Average_3 | Close_Inverse | Moving_Average_5 | EMA | Lower_Band | Short_EMA | Rolling_Mean | Moving_Average_10 | Moving_Average_15 | Upper_Band | Long_EMA | Expanding_Mean,199,16,0.0541938803145541,0.0290903116720782,0.4348273235552825,True,[]
MLM,Cumulative_Returns | Close | Square_Root_Close | Moving_Average_3 | Log_Close | Close_Squared | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Upper_Band | Close_Inverse | Moving_Average_15 | Long_EMA | Lower_Band | Expanding_Mean,199,17,1.1385474424925093,6.648487021163845,4.8607946606200025,True,[]
BMRN,Close | Cumulative_Returns | Square_Root_Close | Close_Squared | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Lower_Band | Upper_Band | Moving_Average_15 | Long_EMA | Expanding_Mean,199,17,0.313190879038633,0.8246802908178656,0.1613774022447113,True,[]
AVY,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Close_Squared | Close_Cubed | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Upper_Band | Moving_Average_15 | Lower_Band | Long_EMA | Expanding_Mean,199,18,0.4165979393545105,0.7695466455439186,11.169578900564504,True,[]
EVRG,Cumulative_Returns | Close | Square_Root_Close | Log_Close | Close_Squared | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Lower_Band | Rolling_Mean | Moving_Average_10 | Moving_Average_15 | Long_EMA | Upper_Band | Expanding_Mean,199,17,0.1172363814482524,0.621999471479585,0.4362180710928391,True,[]
EA,Close | Cumulative_Returns | Square_Root_Close | Close_Squared | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Lower_Band | Moving_Average_15 | Upper_Band | Long_EMA | Expanding_Mean,199,17,0.5210743515606587,0.4331014730413982,2.259865914497676,False,['Close_Squared']
DE,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Close_Squared | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Lower_Band | Moving_Average_15 | Upper_Band | Long_EMA | Expanding_Mean,199,17,0.311818486788829,1.5548168421923692,1.8083873166961288,True,[]
VLTO,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Close_Squared | Close_Inverse | Close_Cubed | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Expanding_Mean | Long_EMA | Rolling_Mean | Moving_Average_10 | Upper_Band | Moving_Average_15 | Lower_Band,31,18,0.5422615088411118,2.637590778749049,2.268549652796765,False,['Close_Cubed']
SPG,Cumulative_Returns | Close | Square_Root_Close | Close_Squared | Log_Close | Moving_Average_3 | Close_Inverse | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Upper_Band | Moving_Average_15 | Lower_Band | Long_EMA | Expanding_Mean,199,17,0.8034222439589399,7.743784061999674,16.03605137452339,False,['Close_Squared']
AMD,Cumulative_Returns | Close | Square_Root_Close | Moving_Average_3 | Log_Close | Moving_Average_5 | EMA | Upper_Band | Short_EMA | Rolling_Mean | Moving_Average_10 | Moving_Average_15 | Long_EMA | Close_Inverse | Lower_Band | Expanding_Mean,199,16,0.2179216326081584,2.9343379339224653,6.714235691201195,True,[]
FITBO,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Lower_Band | Moving_Average_15 | Long_EMA | Upper_Band | Expanding_Mean,199,16,0.0318635344631298,0.0593719796094412,0.2990421904186726,True,[]
KLAC,Close | Cumulative_Returns | Square_Root_Close | Moving_Average_3 | Log_Close | Moving_Average_5 | EMA | Short_EMA | Upper_Band | Rolling_Mean | Moving_Average_10 | Close_Inverse | Moving_Average_15 | Long_EMA | Lower_Band | Expanding_Mean,199,16,2.27198916361446,19.720692600613724,25.00300518523039,True,[]
NDAQ,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Close_Squared | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Lower_Band | Moving_Average_15 | Long_EMA | Upper_Band | Expanding_Mean,199,17,0.0446723714053869,0.0314820941558939,0.6883121574150536,True,[]
URI,Close | Cumulative_Returns | Square_Root_Close | Moving_Average_3 | Log_Close | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Close_Inverse | Upper_Band | Moving_Average_15 | Long_EMA | Lower_Band | Expanding_Mean,199,16,0.958114195482448,14.921777121501584,56.17143146638293,True,[]
RTX,Cumulative_Returns | Close | Square_Root_Close | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Lower_Band | Moving_Average_15 | Long_EMA | Upper_Band | Expanding_Mean,199,16,0.1668708523423579,0.9487927381266356,1.370591299308219,True,[]
PNC,Cumulative_Returns | Close | Square_Root_Close | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Lower_Band | Moving_Average_15 | Upper_Band | Long_EMA | Expanding_Mean,199,16,0.1692524727760184,0.4143592414873175,6.572713781532114,True,[]
KMX,Cumulative_Returns | Close | Square_Root_Close | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Lower_Band | Moving_Average_15 | Upper_Band | Long_EMA | Expanding_Mean,199,16,0.1629765868657806,0.2467791593589242,0.0827780694994262,True,[]
ELS,Cumulative_Returns | Close | Square_Root_Close | Log_Close | Close_Squared | Close_Cubed | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Upper_Band | Lower_Band | Moving_Average_15 | Long_EMA | Expanding_Mean,199,18,0.0967197206835469,0.4751153905973527,1.174900675871445,True,[]
WSO,Cumulative_Returns | Close | Square_Root_Close | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Upper_Band | Lower_Band | Long_EMA | Moving_Average_15 | Expanding_Mean,199,16,0.4201252814951248,3.5127595905953046,3.3170018575894007,True,[]
PINS,Cumulative_Returns | Close | Square_Root_Close | Log_Close | Moving_Average_3 | Close_Inverse | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Moving_Average_15 | Lower_Band | Long_EMA | Expanding_Mean,199,15,0.0914380882299249,1.1732308415237178,0.3430763319685618,True,[]
WPC,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Lower_Band | Short_EMA | Rolling_Mean | Moving_Average_10 | Moving_Average_15 | Upper_Band | Long_EMA | Expanding_Mean,199,16,0.1212430984440922,1.3192453595316618,0.8988291656149934,True,[]
BIIB,Close | Cumulative_Returns | Square_Root_Close | Close_Squared | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Lower_Band | Moving_Average_15 | Upper_Band | Long_EMA | Expanding_Mean,199,17,0.658517866279077,0.3688846603284481,5.5281753250281325,True,[]
ROP,Cumulative_Returns | Close | Square_Root_Close | Close_Squared | Log_Close | Close_Cubed | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Upper_Band | Moving_Average_15 | Long_EMA | Lower_Band | Expanding_Mean,199,18,0.6862977167176473,9.234019608729492,16.28095436559643,True,[]
IDXX,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Upper_Band | Moving_Average_15 | Lower_Band | Long_EMA | Expanding_Mean,199,16,0.6749313800471355,1.6173833236664694,11.757231499768755,True,[]
ENTG,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Moving_Average_3 | Moving_Average_5 | EMA | Close_Inverse | Upper_Band | Short_EMA | Rolling_Mean | Moving_Average_10 | Moving_Average_15 | Long_EMA | Expanding_Mean,199,15,0.2112679972163999,1.7400311256452294,6.026521644978611,True,[]
EXC,Cumulative_Returns | Close | Square_Root_Close | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Lower_Band | Rolling_Mean | Moving_Average_10 | Long_EMA | Moving_Average_15 | Expanding_Mean | Upper_Band,199,16,0.3350290727873566,0.7543841452685363,0.9349025324290448,True,[]
HES,Cumulative_Returns | Close | Square_Root_Close | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Upper_Band | Lower_Band | Moving_Average_15 | Long_EMA | Expanding_Mean,199,16,0.263492427916329,0.5350422088792861,6.461685179931652,True,[]
SOJE,Cumulative_Returns | Close | Square_Root_Close | Log_Close | Close_Squared | Close_Cubed | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Upper_Band | Lower_Band | Moving_Average_15 | Long_EMA | Expanding_Mean,199,18,0.0166042456216992,0.0338276319171183,0.2060512625283108,True,[]
HD,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Close_Squared | Close_Inverse | Close_Cubed | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Upper_Band | Moving_Average_15 | Lower_Band | Long_EMA | Expanding_Mean,199,18,0.5587429785917116,2.959822095041293,20.76530105433694,False,['Close_Cubed']
ALB,Cumulative_Returns | Close | Square_Root_Close | Log_Close | Moving_Average_3 | Moving_Average_5 | Close_Inverse | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Lower_Band | Moving_Average_15 | Upper_Band | Long_EMA | Expanding_Mean,199,16,0.9253096082645822,3.7269795240893457,18.435525033749503,True,[]
VLO,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Lower_Band | Upper_Band | Moving_Average_15 | Long_EMA | Expanding_Mean,199,16,0.1467419952599661,0.3646244977181297,11.019764096202351,True,[]
AON,Cumulative_Returns | Close | Square_Root_Close | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Lower_Band | Rolling_Mean | Moving_Average_10 | Moving_Average_15 | Long_EMA | Upper_Band | Expanding_Mean,199,16,0.3011189504012527,1.0155258866490786,2.988354946051882,True,[]
ZTS,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Upper_Band | Moving_Average_15 | Lower_Band | Long_EMA | Expanding_Mean,199,16,0.2635239529498918,0.9459380810428898,7.130872339148137,True,[]
FDX,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Moving_Average_15 | Lower_Band | Upper_Band | Long_EMA | Expanding_Mean,199,16,0.2712791447057591,0.7615775100394829,1.823152751645778,True,[]
DG,Close | Cumulative_Returns | Square_Root_Close | Moving_Average_3 | Log_Close | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Close_Inverse | Moving_Average_15 | Long_EMA | Expanding_Mean,199,13,0.5768049143741164,1.4372910434842363,12.543829919656988,True,[]
TYL,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Upper_Band | Moving_Average_15 | Long_EMA | Lower_Band | Expanding_Mean,199,16,0.6147990489552535,3.2802834339536937,1.081449588916189,True,[]
ET,Cumulative_Returns | Close | Square_Root_Close | Log_Close | Close_Squared | Close_Inverse | Close_Cubed | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Long_EMA | Moving_Average_15 | Upper_Band | Lower_Band | Expanding_Mean,199,18,0.0168257546612704,0.0486482817536609,0.2617299820490711,True,[]
HIG,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Moving_Average_3 | Close_Inverse | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Lower_Band | Moving_Average_15 | Long_EMA | Upper_Band | Expanding_Mean,199,16,0.1367925458170297,2.7680539397526585,7.645115261136827,True,[]
ACM,Cumulative_Returns | Close | Square_Root_Close | Log_Close | Close_Squared | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Upper_Band | Lower_Band | Moving_Average_15 | Long_EMA | Expanding_Mean,199,17,0.0850304179927368,0.3153772113495144,1.875139498573912,True,[]
CMS,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Close_Squared | Close_Cubed | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Lower_Band | Moving_Average_15 | Long_EMA | Upper_Band | Expanding_Mean,199,18,0.049463114609126,0.1063050095016048,0.8315614764174079,True,[]
CAG,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Close_Squared | Close_Cubed | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Lower_Band | Rolling_Mean | Moving_Average_10 | Moving_Average_15 | Upper_Band | Long_EMA | Expanding_Mean,199,18,0.0916996537105537,0.1241482038956759,0.3981090387857869,True,[]
INCY,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Moving_Average_15 | Lower_Band | Upper_Band | Long_EMA | Expanding_Mean,199,16,0.2150354865358082,0.2802823026669901,0.9839753738063352,True,[]
AZO,Cumulative_Returns | Close | Square_Root_Close | Log_Close | Close_Squared | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Upper_Band | Long_EMA | Moving_Average_15 | Lower_Band | Expanding_Mean,199,17,6.595278786368046,30.786423930726244,124.30470355197905,True,[]
AXP,Close | Cumulative_Returns | Square_Root_Close | Close_Squared | Log_Close | Moving_Average_3 | Close_Inverse | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Upper_Band | Moving_Average_15 | Long_EMA | Lower_Band | Expanding_Mean,199,17,0.1370057859285427,3.5638204574630947,4.338009514461799,True,[]
HPE,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Moving_Average_15 | Long_EMA | Lower_Band | Expanding_Mean,199,15,0.0168729079048167,0.0595343003848808,0.3258302449012736,True,[]
DFS,Cumulative_Returns | Close | Square_Root_Close | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Lower_Band | Moving_Average_15 | Upper_Band | Long_EMA | Expanding_Mean,199,16,0.2167398929838807,1.909018984072251,3.150723884113092,True,[]
HRL,Cumulative_Returns | Close | Square_Root_Close | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Lower_Band | Moving_Average_15 | Long_EMA | Upper_Band | Expanding_Mean,199,16,0.1001041093848976,0.1219583555225415,0.7962642033864444,True,[]
SO,Cumulative_Returns | Close | Square_Root_Close | Log_Close | Close_Squared | Close_Cubed | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Lower_Band | Rolling_Mean | Moving_Average_10 | Moving_Average_15 | Long_EMA | Upper_Band | Expanding_Mean,199,18,0.1234348004733105,0.0559301250128347,0.2465545630986519,True,[]
ZBH,Close | Cumulative_Returns | Square_Root_Close | Close_Squared | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Lower_Band | Moving_Average_15 | Upper_Band | Long_EMA | Expanding_Mean,199,17,0.1096793656463206,0.3978435040393469,0.4281356065283672,True,[]
CME,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Close_Squared | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Upper_Band | Rolling_Mean | Moving_Average_10 | Moving_Average_15 | Long_EMA | Lower_Band | Expanding_Mean,199,17,0.2559243223264636,1.7611197455287046,1.1377363005120358,True,[]
XOM,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Close_Squared | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Lower_Band | Moving_Average_15 | Upper_Band | Long_EMA | Expanding_Mean,199,17,0.1656388058553295,0.1559824132131483,1.70330776064122,True,[]
AMP,Cumulative_Returns | Close | Square_Root_Close | Log_Close | Moving_Average_3 | Close_Inverse | Moving_Average_5 | EMA | Short_EMA | Lower_Band | Rolling_Mean | Moving_Average_10 | Moving_Average_15 | Long_EMA | Upper_Band | Expanding_Mean,199,16,0.9251713838763662,3.934091544677442,17.36807255399014,True,[]
CVX,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Close_Squared | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Lower_Band | Moving_Average_15 | Long_EMA | Upper_Band | Expanding_Mean,199,17,0.4915276878416615,0.7337353968403828,2.1640965819035665,True,[]
CMCSA,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Close_Squared | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Moving_Average_15 | Long_EMA | Upper_Band | Lower_Band | Expanding_Mean,199,17,0.081202400105607,0.4956967630631095,1.653572452774898,True,[]
PCG,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Close_Squared | Close_Cubed | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Lower_Band | Moving_Average_15 | Upper_Band | Long_EMA | Expanding_Mean,199,18,0.0253465543500447,0.0104898895000137,0.2144764107883257,True,[]
